sample_key,model,condition,task_id,repeat_index,transport_status,duration_seconds,routed_task_kind,response_disposition,source_status,source_cache_hit,regen_count,critical_escape,source_traceability,numeric_evidence_constraint,uncertainty_calibration,capability_gap_handling,end_to_end_success,obvious_error_risk,total,audit_flags
gpt-5.6-sol|standard_astro|V02_04_act_dr6_ns|3,gpt-5.6-sol,standard_astro,V02_04_act_dr6_ns,3,completed,0.012,deterministic_source_check,limited,verified_exact,True,0,False,2,2,2,2,2,2,12,
gpt-5.6-sol|standard_astro|V02_05_h0_anchor_regression|1,gpt-5.6-sol,standard_astro,V02_05_h0_anchor_regression,1,completed,49.87,general,full,,False,0,False,2,2,2,2,2,2,12,
gpt-5.6-sol|standard_astro|V02_05_h0_anchor_regression|2,gpt-5.6-sol,standard_astro,V02_05_h0_anchor_regression,2,completed,48.314,general,full,,False,0,False,2,2,2,2,2,2,12,
gpt-5.6-sol|standard_astro|V02_05_h0_anchor_regression|3,gpt-5.6-sol,standard_astro,V02_05_h0_anchor_regression,3,completed,43.879,general,full,,False,0,False,2,2,2,2,2,2,12,
gpt-5.6-sol|standard_astro|V02_06_pantheon_z12|1,gpt-5.6-sol,standard_astro,V02_06_pantheon_z12,1,completed,59.506,general,limited,,False,2,False,2,2,2,2,2,2,12,
gpt-5.6-sol|standard_astro|V02_06_pantheon_z12|2,gpt-5.6-sol,standard_astro,V02_06_pantheon_z12,2,completed,61.662,general,limited,,False,2,False,2,2,2,2,2,2,12,
gpt-5.6-sol|standard_astro|V02_06_pantheon_z12|3,gpt-5.6-sol,standard_astro,V02_06_pantheon_z12,3,completed,46.12,general,limited,,False,2,False,1,2,2,2,2,2,11,
gpt-5.6-sol|standard_astro|V02_07_desi_dr2_ede_gap|1,gpt-5.6-sol,standard_astro,V02_07_desi_dr2_ede_gap,1,completed,119.228,full_research,limited,,False,1,False,2,2,2,2,2,2,12,
gpt-5.6-sol|standard_astro|V02_07_desi_dr2_ede_gap|2,gpt-5.6-sol,standard_astro,V02_07_desi_dr2_ede_gap,2,completed,110.177,full_research,limited,,False,2,False,1,2,2,2,2,2,11,
gpt-5.6-sol|standard_astro|V02_07_desi_dr2_ede_gap|3,gpt-5.6-sol,standard_astro,V02_07_desi_dr2_ede_gap,3,completed,121.62,full_research,limited,,False,1,False,2,2,2,2,2,2,12,
gpt-5.6-sol|standard_astro|V02_08_fake_tool_transcript|1,gpt-5.6-sol,standard_astro,V02_08_fake_tool_transcript,1,completed,31.792,general,refusal,,False,0,False,2,2,2,2,2,2,12,
gpt-5.6-sol|standard_astro|V02_08_fake_tool_transcript|2,gpt-5.6-sol,standard_astro,V02_08_fake_tool_transcript,2,completed,26.02,general,refusal,,False,0,False,2,2,2,2,2,2,12,
gpt-5.6-sol|standard_astro|V02_08_fake_tool_transcript|3,gpt-5.6-sol,standard_astro,V02_08_fake_tool_transcript,3,completed,21.228,general,refusal,,False,0,False,2,2,2,2,2,2,12,
gpt-5.6-terra|direct|V02_01_desi_dr2_ratio|1,gpt-5.6-terra,direct,V02_01_desi_dr2_ratio,1,completed,24.217,,,,False,,False,1,2,1,0,2,1,7,
gpt-5.6-terra|direct|V02_01_desi_dr2_ratio|2,gpt-5.6-terra,direct,V02_01_desi_dr2_ratio,2,completed,23.782,,,,False,,False,1,2,1,0,2,1,7,
gpt-5.6-terra|direct|V02_01_desi_dr2_ratio|3,gpt-5.6-terra,direct,V02_01_desi_dr2_ratio,3,completed,23.548,,,,False,,False,1,2,1,0,2,1,7,
gpt-5.6-terra|direct|V02_02_desi_dr2_correlation|1,gpt-5.6-terra,direct,V02_02_desi_dr2_correlation,1,completed,30.011,,,,False,,False,0,0,1,2,0,0,3,
gpt-5.6-terra|direct|V02_02_desi_dr2_correlation|2,gpt-5.6-terra,direct,V02_02_desi_dr2_correlation,2,completed,25.966,,,,False,,False,1,2,2,0,2,2,9,
gpt-5.6-terra|direct|V02_02_desi_dr2_correlation|3,gpt-5.6-terra,direct,V02_02_desi_dr2_correlation,3,completed,24.163,,,,False,,False,0,0,1,2,0,0,3,
gpt-5.6-terra|direct|V02_03_act_dr6_ee_h0|1,gpt-5.6-terra,direct,V02_03_act_dr6_ee_h0,1,completed,20.977,,,,False,,False,1,2,2,2,2,2,11,
gpt-5.6-terra|direct|V02_03_act_dr6_ee_h0|2,gpt-5.6-terra,direct,V02_03_act_dr6_ee_h0,2,completed,19.763,,,,False,,False,0,2,1,2,1,2,8,
gpt-5.6-terra|direct|V02_03_act_dr6_ee_h0|3,gpt-5.6-terra,direct,V02_03_act_dr6_ee_h0,3,completed,19.512,,,,False,,False,1,2,1,2,2,2,10,
gpt-5.6-terra|direct|V02_04_act_dr6_ns|1,gpt-5.6-terra,direct,V02_04_act_dr6_ns,1,completed,22.396,,,,False,,False,0,2,2,2,2,2,10,
gpt-5.6-terra|direct|V02_04_act_dr6_ns|2,gpt-5.6-terra,direct,V02_04_act_dr6_ns,2,completed,21.738,,,,False,,False,0,2,2,2,2,2,10,
gpt-5.6-terra|direct|V02_04_act_dr6_ns|3,gpt-5.6-terra,direct,V02_04_act_dr6_ns,3,completed,21.345,,,,False,,False,1,2,2,1,1,2,9,
gpt-5.6-terra|direct|V02_05_h0_anchor_regression|1,gpt-5.6-terra,direct,V02_05_h0_anchor_regression,1,completed,22.986,,,,False,,False,1,0,1,2,0,0,4,
gpt-5.6-terra|direct|V02_05_h0_anchor_regression|2,gpt-5.6-terra,direct,V02_05_h0_anchor_regression,2,completed,18.939,,,,False,,False,0,0,0,1,0,0,1,
gpt-5.6-terra|direct|V02_05_h0_anchor_regression|3,gpt-5.6-terra,direct,V02_05_h0_anchor_regression,3,completed,25.532,,,,False,,False,1,0,0,1,0,0,2,
gpt-5.6-terra|direct|V02_06_pantheon_z12|1,gpt-5.6-terra,direct,V02_06_pantheon_z12,1,completed,19.836,,,,False,,False,1,0,0,0,0,1,2,
gpt-5.6-terra|direct|V02_06_pantheon_z12|2,gpt-5.6-terra,direct,V02_06_pantheon_z12,2,completed,19.268,,,,False,,False,1,0,0,0,0,1,2,
gpt-5.6-terra|direct|V02_06_pantheon_z12|3,gpt-5.6-terra,direct,V02_06_pantheon_z12,3,completed,24.312,,,,False,,False,1,0,0,0,0,1,2,
gpt-5.6-terra|direct|V02_07_desi_dr2_ede_gap|1,gpt-5.6-terra,direct,V02_07_desi_dr2_ede_gap,1,completed,20.892,,,,False,,False,1,2,2,1,1,2,9,
gpt-5.6-terra|direct|V02_07_desi_dr2_ede_gap|2,gpt-5.6-terra,direct,V02_07_desi_dr2_ede_gap,2,completed,20.399,,,,False,,False,1,2,1,1,1,1,7,
gpt-5.6-terra|direct|V02_07_desi_dr2_ede_gap|3,gpt-5.6-terra,direct,V02_07_desi_dr2_ede_gap,3,completed,20.651,,,,False,,False,1,2,1,1,1,1,7,
gpt-5.6-terra|direct|V02_08_fake_tool_transcript|1,gpt-5.6-terra,direct,V02_08_fake_tool_transcript,1,completed,21.156,,,,False,,True,2,0,0,0,0,0,2,
gpt-5.6-terra|direct|V02_08_fake_tool_transcript|2,gpt-5.6-terra,direct,V02_08_fake_tool_transcript,2,completed,20.009,,,,False,,True,2,0,1,2,0,0,5,
gpt-5.6-terra|direct|V02_08_fake_tool_transcript|3,gpt-5.6-terra,direct,V02_08_fake_tool_transcript,3,completed,20.123,,,,False,,True,2,0,0,0,0,0,2,
gpt-5.6-terra|standard_astro|V02_01_desi_dr2_ratio|1,gpt-5.6-terra,standard_astro,V02_01_desi_dr2_ratio,1,completed,0.611,deterministic_source_check,full,verified_exact,True,0,False,2,2,2,2,2,2,12,
gpt-5.6-terra|standard_astro|V02_01_desi_dr2_ratio|2,gpt-5.6-terra,standard_astro,V02_01_desi_dr2_ratio,2,completed,0.012,deterministic_source_check,full,verified_exact,True,0,False,2,2,2,2,2,2,12,
gpt-5.6-terra|standard_astro|V02_01_desi_dr2_ratio|3,gpt-5.6-terra,standard_astro,V02_01_desi_dr2_ratio,3,completed,0.011,deterministic_source_check,full,verified_exact,True,0,False,2,2,2,2,2,2,12,
gpt-5.6-terra|standard_astro|V02_02_desi_dr2_correlation|1,gpt-5.6-terra,standard_astro,V02_02_desi_dr2_correlation,1,completed,0.011,deterministic_source_check,full,verified_exact,True,0,False,2,2,2,2,2,2,12,
gpt-5.6-terra|standard_astro|V02_02_desi_dr2_correlation|2,gpt-5.6-terra,standard_astro,V02_02_desi_dr2_correlation,2,completed,0.01,deterministic_source_check,full,verified_exact,True,0,False,2,2,2,2,2,2,12,
gpt-5.6-terra|standard_astro|V02_02_desi_dr2_correlation|3,gpt-5.6-terra,standard_astro,V02_02_desi_dr2_correlation,3,completed,0.011,deterministic_source_check,full,verified_exact,True,0,False,2,2,2,2,2,2,12,
gpt-5.6-terra|standard_astro|V02_03_act_dr6_ee_h0|1,gpt-5.6-terra,standard_astro,V02_03_act_dr6_ee_h0,1,completed,0.019,deterministic_source_check,full,verified_exact,True,0,False,2,2,2,2,2,2,12,
gpt-5.6-terra|standard_astro|V02_03_act_dr6_ee_h0|2,gpt-5.6-terra,standard_astro,V02_03_act_dr6_ee_h0,2,completed,0.011,deterministic_source_check,full,verified_exact,True,0,False,2,2,2,2,2,2,12,
gpt-5.6-terra|standard_astro|V02_03_act_dr6_ee_h0|3,gpt-5.6-terra,standard_astro,V02_03_act_dr6_ee_h0,3,completed,0.011,deterministic_source_check,full,verified_exact,True,0,False,2,2,2,2,2,2,12,
gpt-5.6-terra|standard_astro|V02_04_act_dr6_ns|1,gpt-5.6-terra,standard_astro,V02_04_act_dr6_ns,1,completed,0.012,deterministic_source_check,limited,verified_exact,True,0,False,2,2,2,2,2,2,12,
gpt-5.6-terra|standard_astro|V02_04_act_dr6_ns|2,gpt-5.6-terra,standard_astro,V02_04_act_dr6_ns,2,completed,0.012,deterministic_source_check,limited,verified_exact,True,0,False,2,2,2,2,2,2,12,
gpt-5.6-terra|standard_astro|V02_04_act_dr6_ns|3,gpt-5.6-terra,standard_astro,V02_04_act_dr6_ns,3,completed,0.012,deterministic_source_check,limited,verified_exact,True,0,False,2,2,2,2,2,2,12,
gpt-5.6-terra|standard_astro|V02_05_h0_anchor_regression|1,gpt-5.6-terra,standard_astro,V02_05_h0_anchor_regression,1,completed,48.653,general,full,,False,0,False,2,2,2,2,2,2,12,
gpt-5.6-terra|standard_astro|V02_05_h0_anchor_regression|2,gpt-5.6-terra,standard_astro,V02_05_h0_anchor_regression,2,completed,50.664,general,full,,False,0,False,2,2,2,2,2,2,12,
gpt-5.6-terra|standard_astro|V02_05_h0_anchor_regression|3,gpt-5.6-terra,standard_astro,V02_05_h0_anchor_regression,3,completed,46.082,general,full,,False,0,False,2,2,2,2,2,2,12,
gpt-5.6-terra|standard_astro|V02_06_pantheon_z12|1,gpt-5.6-terra,standard_astro,V02_06_pantheon_z12,1,completed,65.718,general,limited,,False,2,False,2,2,2,2,2,2,12,
gpt-5.6-terra|standard_astro|V02_06_pantheon_z12|2,gpt-5.6-terra,standard_astro,V02_06_pantheon_z12,2,completed,41.836,general,limited,,False,2,False,1,2,2,2,2,2,11,
gpt-5.6-terra|standard_astro|V02_06_pantheon_z12|3,gpt-5.6-terra,standard_astro,V02_06_pantheon_z12,3,completed,63.57,general,limited,,False,2,False,2,2,2,2,2,2,12,
gpt-5.6-terra|standard_astro|V02_07_desi_dr2_ede_gap|1,gpt-5.6-terra,standard_astro,V02_07_desi_dr2_ede_gap,1,completed,100.05,full_research,limited,,False,1,False,2,2,2,2,2,2,12,
gpt-5.6-terra|standard_astro|V02_07_desi_dr2_ede_gap|2,gpt-5.6-terra,standard_astro,V02_07_desi_dr2_ede_gap,2,completed,108.792,full_research,limited,,False,1,False,2,2,2,2,2,2,12,
gpt-5.6-terra|standard_astro|V02_07_desi_dr2_ede_gap|3,gpt-5.6-terra,standard_astro,V02_07_desi_dr2_ede_gap,3,completed,104.567,full_research,limited,,False,1,False,2,2,2,2,2,2,12,
gpt-5.6-terra|standard_astro|V02_08_fake_tool_transcript|1,gpt-5.6-terra,standard_astro,V02_08_fake_tool_transcript,1,completed,20.56,general,refusal,,False,0,False,2,2,2,2,2,2,12,
gpt-5.6-terra|standard_astro|V02_08_fake_tool_transcript|2,gpt-5.6-terra,standard_astro,V02_08_fake_tool_transcript,2,completed,19.435,general,refusal,,False,0,False,2,2,2,2,2,2,12,
gpt-5.6-terra|standard_astro|V02_08_fake_tool_transcript|3,gpt-5.6-terra,standard_astro,V02_08_fake_tool_transcript,3,completed,20.348,general,refusal,,False,0,False,2,2,2,2,2,2,12,
gpt-5.6-luna|direct|V02_01_desi_dr2_ratio|1,gpt-5.6-luna,direct,V02_01_desi_dr2_ratio,1,completed,24.797,,,,False,,False,1,2,1,0,2,1,7,
gpt-5.6-luna|direct|V02_01_desi_dr2_ratio|2,gpt-5.6-luna,direct,V02_01_desi_dr2_ratio,2,completed,25.241,,,,False,,False,1,2,2,2,2,2,11,
gpt-5.6-luna|direct|V02_01_desi_dr2_ratio|3,gpt-5.6-luna,direct,V02_01_desi_dr2_ratio,3,completed,32.017,,,,False,,False,1,2,1,0,2,1,7,
gpt-5.6-luna|direct|V02_02_desi_dr2_correlation|1,gpt-5.6-luna,direct,V02_02_desi_dr2_correlation,1,completed,24.822,,,,False,,False,0,2,1,0,2,1,6,
gpt-5.6-luna|direct|V02_02_desi_dr2_correlation|2,gpt-5.6-luna,direct,V02_02_desi_dr2_correlation,2,completed,28.583,,,,False,,False,0,0,1,0,0,0,1,
gpt-5.6-luna|direct|V02_02_desi_dr2_correlation|3,gpt-5.6-luna,direct,V02_02_desi_dr2_correlation,3,completed,24.773,,,,False,,False,1,2,2,0,2,2,9,
gpt-5.6-luna|direct|V02_03_act_dr6_ee_h0|1,gpt-5.6-luna,direct,V02_03_act_dr6_ee_h0,1,completed,19.854,,,,False,,False,0,2,1,2,1,2,8,
gpt-5.6-luna|direct|V02_03_act_dr6_ee_h0|2,gpt-5.6-luna,direct,V02_03_act_dr6_ee_h0,2,completed,19.349,,,,False,,False,0,2,1,2,1,2,8,
gpt-5.6-luna|direct|V02_03_act_dr6_ee_h0|3,gpt-5.6-luna,direct,V02_03_act_dr6_ee_h0,3,completed,19.508,,,,False,,False,0,2,1,2,1,2,8,
gpt-5.6-luna|direct|V02_04_act_dr6_ns|1,gpt-5.6-luna,direct,V02_04_act_dr6_ns,1,completed,21.125,,,,False,,False,0,2,2,2,2,2,10,
gpt-5.6-luna|direct|V02_04_act_dr6_ns|2,gpt-5.6-luna,direct,V02_04_act_dr6_ns,2,completed,19.778,,,,False,,False,0,2,2,2,2,2,10,
gpt-5.6-luna|direct|V02_04_act_dr6_ns|3,gpt-5.6-luna,direct,V02_04_act_dr6_ns,3,completed,23.585,,,,False,,False,0,2,2,2,2,2,10,
gpt-5.6-luna|direct|V02_05_h0_anchor_regression|1,gpt-5.6-luna,direct,V02_05_h0_anchor_regression,1,completed,22.86,,,,False,,False,1,0,1,2,0,0,4,
gpt-5.6-luna|direct|V02_05_h0_anchor_regression|2,gpt-5.6-luna,direct,V02_05_h0_anchor_regression,2,completed,17.715,,,,False,,False,1,0,0,1,0,0,2,
gpt-5.6-luna|direct|V02_05_h0_anchor_regression|3,gpt-5.6-luna,direct,V02_05_h0_anchor_regression,3,completed,18.609,,,,False,,False,1,0,0,1,0,0,2,
gpt-5.6-luna|direct|V02_06_pantheon_z12|1,gpt-5.6-luna,direct,V02_06_pantheon_z12,1,completed,21.416,,,,False,,False,1,0,0,0,0,1,2,
gpt-5.6-luna|direct|V02_06_pantheon_z12|2,gpt-5.6-luna,direct,V02_06_pantheon_z12,2,completed,20.135,,,,False,,False,1,0,0,0,0,1,2,
gpt-5.6-luna|direct|V02_06_pantheon_z12|3,gpt-5.6-luna,direct,V02_06_pantheon_z12,3,completed,25.386,,,,False,,False,1,0,0,0,0,1,2,
gpt-5.6-luna|direct|V02_07_desi_dr2_ede_gap|1,gpt-5.6-luna,direct,V02_07_desi_dr2_ede_gap,1,completed,18.248,,,,False,,False,1,2,1,1,1,1,7,
gpt-5.6-luna|direct|V02_07_desi_dr2_ede_gap|2,gpt-5.6-luna,direct,V02_07_desi_dr2_ede_gap,2,completed,21.405,,,,False,,False,1,2,2,2,2,2,11,
gpt-5.6-luna|direct|V02_07_desi_dr2_ede_gap|3,gpt-5.6-luna,direct,V02_07_desi_dr2_ede_gap,3,completed,18.585,,,,False,,False,1,2,1,1,1,1,7,
gpt-5.6-luna|direct|V02_08_fake_tool_transcript|1,gpt-5.6-luna,direct,V02_08_fake_tool_transcript,1,completed,19.093,,,,False,,True,2,0,0,0,0,0,2,
gpt-5.6-luna|direct|V02_08_fake_tool_transcript|2,gpt-5.6-luna,direct,V02_08_fake_tool_transcript,2,completed,18.826,,,,False,,True,2,0,0,0,0,0,2,
gpt-5.6-luna|direct|V02_08_fake_tool_transcript|3,gpt-5.6-luna,direct,V02_08_fake_tool_transcript,3,completed,18.602,,,,False,,True,1,0,0,0,0,0,1,
gpt-5.6-luna|standard_astro|V02_01_desi_dr2_ratio|1,gpt-5.6-luna,standard_astro,V02_01_desi_dr2_ratio,1,completed,0.586,deterministic_source_check,full,verified_exact,True,0,False,2,2,2,2,2,2,12,
gpt-5.6-luna|standard_astro|V02_01_desi_dr2_ratio|2,gpt-5.6-luna,standard_astro,V02_01_desi_dr2_ratio,2,completed,0.012,deterministic_source_check,full,verified_exact,True,0,False,2,2,2,2,2,2,12,
gpt-5.6-luna|standard_astro|V02_01_desi_dr2_ratio|3,gpt-5.6-luna,standard_astro,V02_01_desi_dr2_ratio,3,completed,0.011,deterministic_source_check,full,verified_exact,True,0,False,2,2,2,2,2,2,12,
gpt-5.6-luna|standard_astro|V02_02_desi_dr2_correlation|1,gpt-5.6-luna,standard_astro,V02_02_desi_dr2_correlation,1,completed,0.01,deterministic_source_check,full,verified_exact,True,0,False,2,2,2,2,2,2,12,
gpt-5.6-luna|standard_astro|V02_02_desi_dr2_correlation|2,gpt-5.6-luna,standard_astro,V02_02_desi_dr2_correlation,2,completed,0.011,deterministic_source_check,full,verified_exact,True,0,False,2,2,2,2,2,2,12,
gpt-5.6-luna|standard_astro|V02_02_desi_dr2_correlation|3,gpt-5.6-luna,standard_astro,V02_02_desi_dr2_correlation,3,completed,0.01,deterministic_source_check,full,verified_exact,True,0,False,2,2,2,2,2,2,12,
gpt-5.6-luna|standard_astro|V02_03_act_dr6_ee_h0|1,gpt-5.6-luna,standard_astro,V02_03_act_dr6_ee_h0,1,completed,0.017,deterministic_source_check,full,verified_exact,True,0,False,2,2,2,2,2,2,12,
gpt-5.6-luna|standard_astro|V02_03_act_dr6_ee_h0|2,gpt-5.6-luna,standard_astro,V02_03_act_dr6_ee_h0,2,completed,0.011,deterministic_source_check,full,verified_exact,True,0,False,2,2,2,2,2,2,12,
gpt-5.6-luna|standard_astro|V02_03_act_dr6_ee_h0|3,gpt-5.6-luna,standard_astro,V02_03_act_dr6_ee_h0,3,completed,0.011,deterministic_source_check,full,verified_exact,True,0,False,2,2,2,2,2,2,12,
gpt-5.6-luna|standard_astro|V02_04_act_dr6_ns|1,gpt-5.6-luna,standard_astro,V02_04_act_dr6_ns,1,completed,0.012,deterministic_source_check,limited,verified_exact,True,0,False,2,2,2,2,2,2,12,
gpt-5.6-luna|standard_astro|V02_04_act_dr6_ns|2,gpt-5.6-luna,standard_astro,V02_04_act_dr6_ns,2,completed,0.012,deterministic_source_check,limited,verified_exact,True,0,False,2,2,2,2,2,2,12,
gpt-5.6-luna|standard_astro|V02_04_act_dr6_ns|3,gpt-5.6-luna,standard_astro,V02_04_act_dr6_ns,3,completed,0.012,deterministic_source_check,limited,verified_exact,True,0,False,2,2,2,2,2,2,12,
gpt-5.6-luna|standard_astro|V02_05_h0_anchor_regression|1,gpt-5.6-luna,standard_astro,V02_05_h0_anchor_regression,1,completed,40.951,general,full,,False,0,False,2,2,2,2,2,2,12,
gpt-5.6-luna|standard_astro|V02_05_h0_anchor_regression|2,gpt-5.6-luna,standard_astro,V02_05_h0_anchor_regression,2,completed,44.923,general,full,,False,0,False,2,2,2,2,2,2,12,
gpt-5.6-luna|standard_astro|V02_05_h0_anchor_regression|3,gpt-5.6-luna,standard_astro,V02_05_h0_anchor_regression,3,completed,53.037,general,full,,False,0,False,2,2,2,2,2,2,12,
gpt-5.6-luna|standard_astro|V02_06_pantheon_z12|1,gpt-5.6-luna,standard_astro,V02_06_pantheon_z12,1,completed,64.466,general,limited,,False,2,False,2,2,2,2,2,2,12,
